panel_id	country_iso3	country_name	analysis_role	prior_component	layer_name	from_age_group	to_age_group	contact_rate	prior_status	source_name	source_url	source_file	source_access_mode	source_canonicality	value_or_family	usable_for_full_mechanistic	notes
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	0-1	0-1	0.0784686227879749	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	0-1	1-4	0.42398323213222694	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	0-1	15+	2.091767902992862	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	0-1	5-14	0.6136892712136207	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	1-4	0-1	0.0784686227879749	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	1-4	1-4	0.42398323213222694	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	1-4	15+	2.091767902992862	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	1-4	5-14	0.6136892712136207	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	15+	0-1	0.053687741151215905	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	15+	1-4	0.2900866768195555	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	15+	15+	2.601498338386427	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	15+	5-14	0.8737769826871998	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	5-14	0-1	0.029363654444301376	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	5-14	1-4	0.15865828500836912	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	5-14	15+	1.8955082344592713	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	home	5-14	5-14	1.3030293432162912	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_home.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	0-1	0-1	0.05026947177930342	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	0-1	1-4	0.271617015378981	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	0-1	15+	0.1550971537741374	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	0-1	5-14	0.0510620138852099	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	1-4	0-1	0.05026947177930342	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	1-4	1-4	0.271617015378981	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	1-4	15+	0.15509715377413744	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	1-4	5-14	0.0510620138852099	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	15+	0-1	0.0031995577906937275	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	15+	1-4	0.0172879146503902	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	15+	15+	1.2255171456339096	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	15+	5-14	0.4378924350770821	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	5-14	0-1	0.004197784927476029	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	5-14	1-4	0.022681555481817137	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	5-14	15+	0.5978860422523059	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	school	5-14	5-14	5.245603552737025	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_school.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	work	0-1	0-1	0.0	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_work.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_work.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	work	0-1	1-4	0.0	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_work.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_work.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
matrix_cell	CHN	China	high_risk_control	contact_matrix	work	0-1	15+	1.2058515015357476e-05	available_epydemix_prem_2017_with_infant_split_assumption	epydemix-data v1.1.0	https://raw.githubusercontent.com/epistorm/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_work.csv	modules/public_health/inputs/raw/epydemix-data/v1.1.0/data/China/contact_matrices/prem_2017/contacts_matrix_work.csv	pinned_local_snapshot	canonical_pinned_snapshot	prem_2017	true	project_bin_0-1_operationalized_as_infant_lt1_due_source_conventions
