country_iso3	country_name	comparison_pre_epoch_id	comparison_post_epoch_id	dropped_epoch_id	dropped_year	dropped_share_of_epoch_interpretable	dropped_share_of_epoch_disrupted	baseline_naive_delta	baseline_naive_sign	leave_one_year_naive_delta	leave_one_year_naive_sign	naive_sign_changed	baseline_ipw_delta	baseline_ipw_sign	leave_one_year_ipw_delta	leave_one_year_ipw_sign	ipw_sign_changed	absolute_naive_delta_change	absolute_ipw_delta_change
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_ap_without_prn	2018	0.107143	0.0	-0.14596273291925466	decrease	-0.1373913043478261	decrease	False	-0.45101100381229686	decrease	-0.44886045511513345	decrease	False	0.008571428571428563	0.0021505486971634125
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_ap_without_prn	2019	0.035714	0.0	-0.14596273291925466	decrease	-0.143317230273752	decrease	False	-0.45101100381229686	decrease	-0.45026683444323706	decrease	False	0.0026455026455026454	0.0007441693690597995
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_ap_without_prn	2020	0.035714	0.0	-0.14596273291925466	decrease	-0.143317230273752	decrease	False	-0.45101100381229686	decrease	-0.45034884309950113	decrease	False	0.0026455026455026454	0.0006621607127957341
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_ap_without_prn	2024	0.285714	0.5	-0.14596273291925466	decrease	-0.16739130434782606	decrease	False	-0.45101100381229686	decrease	-0.45122786172647544	decrease	False	0.021428571428571408	0.0002168579141785809
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_ap_without_prn	2025	0.428571	0.5	-0.14596273291925466	decrease	-0.15489130434782608	decrease	False	-0.45101100381229686	decrease	-0.4594745698818381	decrease	False	0.008928571428571425	0.00846356606954124
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	1988	0.043478	0.2	-0.14596273291925466	decrease	-0.1103896103896104	decrease	False	-0.45101100381229686	decrease	-0.4010481932186831	decrease	False	0.03557312252964426	0.04996281059361374
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	1991	0.043478	0.0	-0.14596273291925466	decrease	-0.15584415584415584	decrease	False	-0.45101100381229686	decrease	-0.4747706384041277	decrease	False	0.009881422924901184	0.023759634591830836
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	1992	0.043478	0.0	-0.14596273291925466	decrease	-0.15584415584415584	decrease	False	-0.45101100381229686	decrease	-0.46428710236746773	decrease	False	0.009881422924901184	0.013276098555170868
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	1994	0.043478	0.0	-0.14596273291925466	decrease	-0.15584415584415584	decrease	False	-0.45101100381229686	decrease	-0.46407692387363375	decrease	False	0.009881422924901184	0.013065920061336889
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	1996	0.086957	0.2	-0.14596273291925466	decrease	-0.11904761904761904	decrease	False	-0.45101100381229686	decrease	-0.4184404607112424	decrease	False	0.026915113871635615	0.03257054310105445
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	1999	0.086957	0.0	-0.14596273291925466	decrease	-0.16666666666666666	decrease	False	-0.45101100381229686	decrease	-0.49026529487857473	decrease	False	0.020703933747412	0.03925429106627787
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2001	0.043478	0.0	-0.14596273291925466	decrease	-0.15584415584415584	decrease	False	-0.45101100381229686	decrease	-0.4634426495963244	decrease	False	0.009881422924901184	0.012431645784027556
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2003	0.086957	0.2	-0.14596273291925466	decrease	-0.11904761904761904	decrease	False	-0.45101100381229686	decrease	-0.394087770475849	decrease	False	0.026915113871635615	0.05692323333644789
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2004	0.130435	0.2	-0.14596273291925466	decrease	-0.1285714285714286	decrease	False	-0.45101100381229686	decrease	-0.4068596345107699	decrease	False	0.01739130434782607	0.044151369301526966
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2006	0.086957	0.0	-0.14596273291925466	decrease	-0.16666666666666666	decrease	False	-0.45101100381229686	decrease	-0.48934512018046716	decrease	False	0.020703933747412	0.0383341163681703
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2007	0.043478	0.2	-0.14596273291925466	decrease	-0.1103896103896104	decrease	False	-0.45101100381229686	decrease	-0.40605167275831	decrease	False	0.03557312252964426	0.04495933105398686
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2008	0.043478	0.0	-0.14596273291925466	decrease	-0.15584415584415584	decrease	False	-0.45101100381229686	decrease	-0.46294041769919103	decrease	False	0.009881422924901184	0.011929413886894169
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2009	0.043478	0.0	-0.14596273291925466	decrease	-0.15584415584415584	decrease	False	-0.45101100381229686	decrease	-0.46287775552837007	decrease	False	0.009881422924901184	0.01186675171607321
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2010	0.086957	0.0	-0.14596273291925466	decrease	-0.16666666666666666	decrease	False	-0.45101100381229686	decrease	-0.47520984787198317	decrease	False	0.020703933747412	0.02419884405968631
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	jpn_pre2012_mixed_ap	2011	0.086957	0.0	-0.14596273291925466	decrease	-0.16666666666666666	decrease	False	-0.45101100381229686	decrease	-0.47508670684116605	decrease	False	0.020703933747412	0.02407570302886919
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2000	0.019608	0.0	0.45098039215686275	increase	0.46	increase	False	0.46629845403229864	increase	0.47528929719564056	increase	False	0.009019607843137267	0.008990843163341922
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2001	0.019608	0.0	0.45098039215686275	increase	0.46	increase	False	0.46629845403229864	increase	0.4752917486416807	increase	False	0.009019607843137267	0.008993294609382085
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2002	0.039216	0.0	0.45098039215686275	increase	0.46938775510204084	increase	False	0.46629845403229864	increase	0.4846356523765033	increase	False	0.018407362945178085	0.018337198344204664
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2003	0.019608	0.0	0.45098039215686275	increase	0.46	increase	False	0.46629845403229864	increase	0.47529295752120493	increase	False	0.009019607843137267	0.008994503488906291
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2004	0.039216	0.0	0.45098039215686275	increase	0.46938775510204084	increase	False	0.46629845403229864	increase	0.4846416701937192	increase	False	0.018407362945178085	0.01834321616142054
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2005	0.078431	0.0	0.45098039215686275	increase	0.48936170212765956	increase	False	0.46629845403229864	increase	0.5065391173461551	increase	False	0.038381309970796806	0.04024066331385645
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2006	0.039216	0.0	0.45098039215686275	increase	0.46938775510204084	increase	False	0.46629845403229864	increase	0.484622262979325	increase	False	0.018407362945178085	0.018323808947026343
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2007	0.039216	0.0	0.45098039215686275	increase	0.46938775510204084	increase	False	0.46629845403229864	increase	0.48464468653500664	increase	False	0.018407362945178085	0.018346232502708004
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2008	0.039216	0.0	0.45098039215686275	increase	0.46938775510204084	increase	False	0.46629845403229864	increase	0.4846446368375938	increase	False	0.018407362945178085	0.018346182805295153
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2009	0.058824	0.0	0.45098039215686275	increase	0.4791666666666667	increase	False	0.46629845403229864	increase	0.49437803085976995	increase	False	0.028186274509803932	0.02807957682747131
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2010	0.039216	0.0	0.45098039215686275	increase	0.46938775510204084	increase	False	0.46629845403229864	increase	0.4846497559819911	increase	False	0.018407362945178085	0.018351301949692478
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2011	0.039216	0.0	0.45098039215686275	increase	0.46938775510204084	increase	False	0.46629845403229864	increase	0.48465266036947174	increase	False	0.018407362945178085	0.018354206337173107
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2012	0.196078	0.434783	0.45098039215686275	increase	0.3170731707317073	increase	False	0.46629845403229864	increase	0.3243309228956687	increase	False	0.13390722142515543	0.1419675311366299
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2013	0.039216	0.086957	0.45098039215686275	increase	0.42857142857142855	increase	False	0.46629845403229864	increase	0.4452944135443146	increase	False	0.022408963585434205	0.021004040487984044
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2014	0.039216	0.086957	0.45098039215686275	increase	0.42857142857142855	increase	False	0.46629845403229864	increase	0.44529205762575935	increase	False	0.022408963585434205	0.021006396406539285
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2015	0.039216	0.043478	0.45098039215686275	increase	0.4489795918367347	increase	False	0.46629845403229864	increase	0.4649689571380166	increase	False	0.00200080032012806	0.0013294968942820229
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2016	0.019608	0.0	0.45098039215686275	increase	0.46	increase	False	0.46629845403229864	increase	0.4753017542377363	increase	False	0.009019607843137267	0.009003300205437659
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2017	0.137255	0.26087	0.45098039215686275	increase	0.38636363636363635	increase	False	0.46629845403229864	increase	0.3996567541143015	increase	False	0.0646167557932264	0.06664169991799712
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_ap_with_prn	2018	0.058824	0.086957	0.45098039215686275	increase	0.4375	increase	False	0.46629845403229864	increase	0.45421873727825923	increase	False	0.013480392156862753	0.012079716754039405
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1983	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1984	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1985	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1987	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1988	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1989	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1990	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1991	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1993	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1994	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1997	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	nzl_wp_only	1999	0.083333		0.45098039215686275	increase	0.45098039215686275	increase	False	0.46629845403229864	increase	0.46629845403229864	increase	False	0.0	0.0
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2000	0.020089	0.001901	0.3013392857142857	increase	0.3122356003904979	increase	False	0.024696912402894178	increase	0.03849353296589941	increase	False	0.010896314676212215	0.013796620563005235
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2001	0.012277	0.001901	0.3013392857142857	increase	0.3075060532687651	increase	False	0.024696912402894178	increase	0.04590486138150163	increase	False	0.006166767554479424	0.02120794897860745
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2002	0.013393	0.0	0.3013392857142857	increase	0.30930833872010344	increase	False	0.024696912402894178	increase	0.03005044826856418	increase	False	0.007969053005817739	0.0053535358656700005
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2003	0.014509	0.003802	0.3013392857142857	increase	0.3077171978644232	increase	False	0.024696912402894178	increase	0.02996178991105647	increase	False	0.006377912150137499	0.005264877508162291
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2004	0.010045	0.0	0.3013392857142857	increase	0.3072958608471573	increase	False	0.024696912402894178	increase	0.04320028517696228	increase	False	0.005956575132871622	0.018503372774068105
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2005	0.015625	0.003802	0.3013392857142857	increase	0.308390022675737	increase	False	0.024696912402894178	increase	0.030325957827298078	increase	False	0.007050736961451309	0.0056290454244039
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2006	0.002232	0.0	0.3013392857142857	increase	0.3026526046660275	increase	False	0.024696912402894178	increase	0.025455836673000665	increase	False	0.0013133189517418042	0.0007589242701064869
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2007	0.008929	0.0	0.3013392857142857	increase	0.3066280566280566	increase	False	0.024696912402894178	increase	0.02810332878916033	increase	False	0.0052887709137708905	0.0034064163862661534
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2008	0.00558	0.0	0.3013392857142857	increase	0.3046336379669713	increase	False	0.024696912402894178	increase	0.026736532600788343	increase	False	0.003294352252685595	0.0020396201978941653
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2009	0.008929	0.001901	0.3013392857142857	increase	0.30550193050193053	increase	False	0.024696912402894178	increase	0.02723183321236744	increase	False	0.004162644787644831	0.0025349208094732623
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2010	0.042411	0.007605	0.3013392857142857	increase	0.32267732267732274	increase	False	0.024696912402894178	increase	0.050848148943358096	increase	False	0.021338036963037044	0.026151236540463918
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2011	0.049107	0.030418	0.3013392857142857	increase	0.31287726358148893	increase	False	0.024696912402894178	increase	0.0316381273243429	increase	False	0.01153797786720323	0.006941214921448724
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2012	0.097098	0.08365	0.3013392857142857	increase	0.31008299487903934	increase	False	0.024696912402894178	increase	0.023407719233376256	increase	False	0.008743709164753644	0.0012891931695179215
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2013	0.0625	0.079848	0.3013392857142857	increase	0.29047619047619044	increase	False	0.024696912402894178	increase	0.01433059489352384	increase	False	0.010863095238095255	0.010366317509370337
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2014	0.145089	0.1673	0.3013392857142857	increase	0.28608728086534874	increase	False	0.024696912402894178	increase	0.006907212526699569	increase	False	0.015252004848936962	0.01778969987619461
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2015	0.070312	0.087452	0.3013392857142857	increase	0.290516206482593	increase	False	0.024696912402894178	increase	0.00729121993668469	increase	False	0.010823079231692678	0.017405692466209488
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2016	0.094866	0.074144	0.3013392857142857	increase	0.3147789325347895	increase	False	0.024696912402894178	increase	0.02989300860389832	increase	False	0.013439646820503803	0.005196096201004141
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2017	0.110491	0.171103	0.3013392857142857	increase	0.2613371571966302	increase	False	0.024696912402894178	increase	-0.008487226302650086	decrease	True	0.0400021285176555	0.033184138705544264
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2018	0.074777	0.096958	0.3013392857142857	increase	0.2872652076512149	increase	False	0.024696912402894178	increase	0.014510713076622883	increase	False	0.014074078063070816	0.010186199326271295
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2019	0.120536	0.157795	0.3013392857142857	increase	0.27646845540246556	increase	False	0.024696912402894178	increase	-0.0012339966790321233	decrease	True	0.024870830311820136	0.0259309090819263
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2020	0.017857	0.030418	0.3013392857142857	increase	0.2938311688311689	increase	False	0.024696912402894178	increase	0.018633441881285018	increase	False	0.007508116883116811	0.00606347052160916
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2022	0.001116	0.0	0.3013392857142857	increase	0.30199521149241826	increase	False	0.024696912402894178	increase	0.025093206166314497	increase	False	0.00065592577813256	0.00039629376342031897
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2024	0.001116	0.0	0.3013392857142857	increase	0.30199521149241826	increase	False	0.024696912402894178	increase	0.025076780519343145	increase	False	0.00065592577813256	0.000379868116448967
USA	United States	usa_wp_only	usa_ap_prn_background	usa_ap_prn_background	2025	0.001116	0.0	0.3013392857142857	increase	0.30199521149241826	increase	False	0.024696912402894178	increase	0.025079077531677374	increase	False	0.00065592577813256	0.0003821651287831962
USA	United States	usa_wp_only	usa_ap_prn_background	usa_wp_only	1935	0.142857	0.0	0.3013392857142857	increase	0.2537202380952381	increase	False	0.024696912402894178	increase	-0.005392132293496554	decrease	True	0.047619047619047616	0.030089044696390732
USA	United States	usa_wp_only	usa_ap_prn_background	usa_wp_only	1939	0.095238	0.166667	0.3013392857142857	increase	0.3238956766917293	increase	False	0.024696912402894178	increase	0.02926421435481069	increase	False	0.022556390977443608	0.004567301951916514
USA	United States	usa_wp_only	usa_ap_prn_background	usa_wp_only	1946	0.095238	0.166667	0.3013392857142857	increase	0.3238956766917293	increase	False	0.024696912402894178	increase	0.030609925736630295	increase	False	0.022556390977443608	0.005913013333736117
USA	United States	usa_wp_only	usa_ap_prn_background	usa_wp_only	1947	0.095238	0.0	0.3013392857142857	increase	0.2712640977443609	increase	False	0.024696912402894178	increase	0.011193037441888598	increase	False	0.03007518796992481	0.01350387496100558
USA	United States	usa_wp_only	usa_ap_prn_background	usa_wp_only	1952	0.047619	0.0	0.3013392857142857	increase	0.2870535714285714	increase	False	0.024696912402894178	increase	0.018024102166569467	increase	False	0.01428571428571429	0.006672810236324711
USA	United States	usa_wp_only	usa_ap_prn_background	usa_wp_only	1955	0.047619	0.0	0.3013392857142857	increase	0.2870535714285714	increase	False	0.024696912402894178	increase	0.01803175570057347	increase	False	0.01428571428571429	0.006665156702320707
USA	United States	usa_wp_only	usa_ap_prn_background	usa_wp_only	1977	0.190476	0.166667	0.3013392857142857	increase	0.29293592436974786	increase	False	0.024696912402894178	increase	-0.20225661498132363	decrease	True	0.00840336134453784	0.2269535273842178
USA	United States	usa_wp_only	usa_ap_prn_background	usa_wp_only	1978	0.047619	0.166667	0.3013392857142857	increase	0.3370535714285714	increase	False	0.024696912402894178	increase	0.05371875772386686	increase	False	0.0357142857142857	0.029021845320972683
